patch_title,url,raw_text,label
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Bind/Snare Sacks have been converted into Entangle Sacks. Entangle Sacks can also cast Bind/Snare if players have the required Magic level.,Mobile/UI
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"The conversion rate is 1 Entangle for 13 Bind, 1 Entangle for 3 Snares (rounded down).",XP/Progression
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Wave Sacks have been converted into Surge Sacks. Surge Sacks can also cast Wave spells if players have the required Magic level.,Mobile/UI
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Blighted food can now be used anywhere in PvP Worlds. Non-PvP Worlds are unaffected by this change.,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Dragon Defender repair cost has been increased from 80,000 to 240,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Avernic Defender repair cost has been increased from 300,000 to 600,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Avas Assembler repair cost has been increased from 75,000 to 240,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Full Void repair cost increased from 300,000 to 640,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Any Helmet  160,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Void Body  180,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Void Bottom  180,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Void Gloves  120,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Elite Void repair cost has been increased from 400,000 to 780,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Elite Void Body  250,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Elite Void Bottom  250,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Infernal Cape repair cost has been increased from 75,000 to 225,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"Fire Cape and Fighter Torso repair cost has been increased from 50,000 to 150,000 GP",General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Cursed Goblin Hammer,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Easter 2020 Carrot Sword,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Halloween 2016 Hunting Knife,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Christmas 2022 Nutcracker Staff,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Shooting Stars no longer deplete faster when more people are Mining them. No more pesky fellow players interfering with your precious AFK time!,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,"In addition, your character will no longer occasionally render behind the Shooting Star youre Mining.",Mobile/UI
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,The Warped Sceptres projectile height has been adjusted to match the Sceptre.,Mobile/UI
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Duke Sucellus 5-minute inactivity timer now restarts if you click the Salt again.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,Implemented a log-in check to ensure that Sigils and other unwanted items do not appear on World 45.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,The Poison Waste Spirit Tree has been moved to the end of the list.,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,World 588 - US West,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,World 589 - US East,General Change
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,560 - (UK) - PvP World,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,319 - (US) - Bounty Hunter World,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,579 - (US) - High-Risk PvP World,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,561 - (UK) - Free-to-Play PvP World,Combat Balance
Poll 80 & Shooting Stars Changes,https://secure.runescape.com/m=news/poll-80--shooting-stars-changes?oldschool=1,580 - (US) - LMS Competitive,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,(Divine) Super combat potions,Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,(Divine) Ranging potions,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,(Divine) Bastion potions,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,(Divine) Battlemage potions,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,(Divine) Magic potions,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Ancient/Forgotten brews,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,"Anglerfish, and other 'hard' food like Sharks, Manta rays, Karambwan, etc.",General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Phoenix necklaces,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,"Antidote(++) potions, and other poison-curing potions",General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,"Elder Maul hits reduce Tekton's Defence by 5% of its current value. For context, 7 Elder Maul hits would lead to a Defence reduction greater than a Dragon Warhammer special attack, which adds up pretty quickly in groups.",Mobile/UI
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Artificially guarantee the first Dragon Warhammer special attack against Tekton to hit.,Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Reduce Tekton's Crush defence in his 'enraged' form (the red one).,Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Prevent Tekton's Defence from resetting when healing at the anvil.,Mobile/UI
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Reduce the Ranged defence of both regular and CM Vasa.,Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Adjusting Vasa's healing mechanic so that he only heals if you don't destroy a crystal in time.,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Reduce their attack speed,Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Lower their max hits,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Increase the damage reduction offered by correct Protection prayers,Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,"Our personal favourite, make the Muttadiles' attacks more predictable , e.g. only letting them change style after X attacks with the previous style, increasing how likely they are to use the previous style, etc.",Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Reduce damage from Vespula's regular attacks/poison.,Combat Balance
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Reduce the speed at which Vespine Soldiers heal the Abyssal portal.,General Change
Chambers of Xeric: Potential Tweaks & Changes,https://secure.runescape.com/m=news/chambers-of-xeric-potential-tweaks--changes?oldschool=1,Increase the time taken for Vespine Soldiers to grow.,General Change
Shooting Stars - Upcoming Changes,https://secure.runescape.com/m=news/shooting-stars---upcoming-changes?oldschool=1,We will no longer be adjusting the prices for Dusuri's Star Shop.,General Change
Shooting Stars - Upcoming Changes,https://secure.runescape.com/m=news/shooting-stars---upcoming-changes?oldschool=1,"A clarification on star landing: stars will land between 20 and 50 minutes after game worlds reboot. From there, they'll fall in 90 minute waves, with a variance up to 15 minutes per wave. Effectively staggering star spawns and reducing downtime if you're actively hopping around for new stars.",General Change
Shooting Stars - Upcoming Changes,https://secure.runescape.com/m=news/shooting-stars---upcoming-changes?oldschool=1,We'll be re-enabling Clue geodes at stars alongside next week's update.,General Change
Shooting Stars - Upcoming Changes,https://secure.runescape.com/m=news/shooting-stars---upcoming-changes?oldschool=1,"Next month, we'll look to talk about and poll some small tweaks to other pieces of Mining content, with the intention to release these changes in early 2024. This is likely to encompass content like Zalcano, Volcanic Mine, Blast Mine, Motherlode Mine",General Change
Shooting Stars - Upcoming Changes,https://secure.runescape.com/m=news/shooting-stars---upcoming-changes?oldschool=1,"We will not be re-enabling crystal shards from Prifddinas stars for the sake of server health and avoiding condensing players on worlds with stars landing in Prifddinas. We'd like to affirm that we will look to increase crystal shard gain from existing sources, including the more 'passive' sources like Woodcutting, Mining in the Trahaern mine, and Farming Crystal trees.",XP/Progression
Shooting Stars - Upcoming Changes,https://secure.runescape.com/m=news/shooting-stars---upcoming-changes?oldschool=1,Impact on server performance caused by Shooting Stars must be completely reversed.,General Change
Shooting Stars - Upcoming Changes,https://secure.runescape.com/m=news/shooting-stars---upcoming-changes?oldschool=1,Other Mining training methods must still have a place in the game and should not be largely superseded by Shooting Stars.,XP/Progression
